fromNode	toNode	weight	direction	fromAltName	toAltName
MMT00015534	MMT00056866	0.104866600641467	undirected	4930542G03Rik	Anxa5
MMT00015534	MMT00060868	0.186381685923735	undirected	4930542G03Rik	Tubb2
MMT00015534	MMT00065159	0.0665873911094493	undirected	4930542G03Rik	Kng2
MMT00015534	MMT00067261	0.0500956074258595	undirected	4930542G03Rik	Serpinf2
MMT00015534	MMT00067333	0.0621820815745661	undirected	4930542G03Rik	Cml1
MMT00015534	MMT00067823	0.106063135973004	undirected	4930542G03Rik	Anxa2
MMT00015534	MMT00072057	0.0535228904241666	undirected	4930542G03Rik	Col4a1
MMT00015534	MMT00074541	0.0576447955686925	undirected	4930542G03Rik	Nid1
MMT00015534	MMT00078732	0.0680081706827889	undirected	4930542G03Rik	9430028I06Rik
MMT00015534	MMT00078851	0.114712178482933	undirected	4930542G03Rik	F7
MMT00015534	MMT00081331	0.0549399694020921	undirected	4930542G03Rik	Itih1
MMT00015534	MMT00081689	0.0552287538048274	undirected	4930542G03Rik	NA
MMT00015563	MMT00019744	0.0619227082014066	undirected	Ppm1l	1300018K11Rik
MMT00015563	MMT00026028	0.0669951764592347	undirected	Ppm1l	AI324046
MMT00015563	MMT00027378	0.0592895314460434	undirected	Ppm1l	Itih3
MMT00015563	MMT00028861	0.0506478297656813	undirected	Ppm1l	Mest
MMT00015563	MMT00034709	0.0562540749724309	undirected	Ppm1l	BC011468
MMT00015563	MMT00052695	0.0765062733217114	undirected	Ppm1l	Proz
MMT00015563	MMT00055005	0.063169875682528	undirected	Ppm1l	Slc22a7
MMT00015563	MMT00056584	0.072891534235394	undirected	Ppm1l	Trfr2
MMT00015563	MMT00056866	0.0641327254874085	undirected	Ppm1l	Anxa5
MMT00015563	MMT00061815	0.0594064806088434	undirected	Ppm1l	Arhgap18
MMT00015563	MMT00065159	0.0716124006812393	undirected	Ppm1l	Kng2
MMT00015563	MMT00067261	0.0552580277666843	undirected	Ppm1l	Serpinf2
MMT00015563	MMT00067823	0.0816348734091724	undirected	Ppm1l	Anxa2
MMT00015563	MMT00071411	0.0641798133318051	undirected	Ppm1l	Slc30a2
MMT00015563	MMT00077345	0.0522297778992226	undirected	Ppm1l	Maged2
MMT00015563	MMT00078732	0.0585986018794331	undirected	Ppm1l	9430028I06Rik
MMT00015563	MMT00078851	0.0897826468918782	undirected	Ppm1l	F7
MMT00015563	MMT00081331	0.0740160532496996	undirected	Ppm1l	Itih1
MMT00015576	MMT00018931	0.198174643751603	undirected	4930422J18Rik	NA
MMT00015576	MMT00025137	0.2626379935449	undirected	4930422J18Rik	2410004P03Rik
MMT00015576	MMT00038227	0.354407586864776	undirected	4930422J18Rik	E130318E12Rik
MMT00015576	MMT00041088	0.0906050869389111	undirected	4930422J18Rik	E330023O18
MMT00015576	MMT00048643	0.11526892917591	undirected	4930422J18Rik	NA
MMT00015576	MMT00049675	0.207374277422878	undirected	4930422J18Rik	Ybx2
MMT00015576	MMT00049837	0.217406869545085	undirected	4930422J18Rik	Ddit3
MMT00015576	MMT00060165	0.281555915339692	undirected	4930422J18Rik	Lgtn
MMT00015576	MMT00071052	0.114540401744822	undirected	4930422J18Rik	A930021O22
MMT00015576	MMT00073393	0.295469128506959	undirected	4930422J18Rik	3300002I08Rik
MMT00015593	MMT00017421	0.0760184466218844	undirected	Lum	Itgbl1
MMT00015593	MMT00017718	0.0587585632497976	undirected	Lum	Lgi2
MMT00015593	MMT00019063	0.0548743838184134	undirected	Lum	Pcolce
MMT00015593	MMT00019405	0.0720986901908279	undirected	Lum	Adamts2
MMT00015593	MMT00021805	0.0710659473895019	undirected	Lum	Igfbp7
MMT00015593	MMT00026611	0.0539818525239143	undirected	Lum	Col1a2
MMT00015593	MMT00027064	0.0745572367494204	undirected	Lum	Gpm6b
MMT00015593	MMT00028633	0.0515303415660373	undirected	Lum	Frzb
MMT00015593	MMT00031263	0.0522000989744694	undirected	Lum	Tuba1
MMT00015593	MMT00032545	0.0591309319230926	undirected	Lum	Tm4sf6
MMT00015593	MMT00038915	0.0541062816640142	undirected	Lum	NA
MMT00015593	MMT00041166	0.0501789342753369	undirected	Lum	Heph
MMT00015593	MMT00043537	0.0875605861925048	undirected	Lum	Col6a3
MMT00015593	MMT00053210	0.0750203095279007	undirected	Lum	Polydom
MMT00015593	MMT00053218	0.0537284294018954	undirected	Lum	Armcx2
MMT00015593	MMT00056798	0.080008114633829	undirected	Lum	2310016C16Rik
MMT00015593	MMT00056866	0.0559693405628825	undirected	Lum	Anxa5
MMT00015593	MMT00061857	0.0871594555342532	undirected	Lum	Lama2
MMT00015593	MMT00064433	0.0658829039799086	undirected	Lum	Rcn3
MMT00015593	MMT00064617	0.058415275341908	undirected	Lum	Vim
MMT00015593	MMT00065115	0.0605918143126576	undirected	Lum	Fbn1
MMT00015593	MMT00067823	0.0714568385036415	undirected	Lum	Anxa2
MMT00015593	MMT00068861	0.0500927753185419	undirected	Lum	Cd63
MMT00015593	MMT00071242	0.0825445515006021	undirected	Lum	2610001E17Rik
MMT00015593	MMT00073308	0.062805538079518	undirected	Lum	Plat
MMT00015593	MMT00074488	0.0518468298755427	undirected	Lum	Epb4.1l2
MMT00015593	MMT00075402	0.112282843143054	undirected	Lum	Thbs2
MMT00015593	MMT00077345	0.0526853534092079	undirected	Lum	Maged2
MMT00015593	MMT00078015	0.0581598400267277	undirected	Lum	Col1a1
MMT00015593	MMT00078723	0.0684080859164582	undirected	Lum	Mmp2
MMT00015593	MMT00081375	0.0609830694847798	undirected	Lum	Fhl2
MMT00015626	MMT00017895	0.151193149920209	undirected	2610510J17Rik	Ris2
MMT00015626	MMT00017989	0.130026928602216	undirected	2610510J17Rik	Stmn1
MMT00015626	MMT00018081	0.131336975348884	undirected	2610510J17Rik	Kntc2
MMT00015626	MMT00018506	0.149300944957018	undirected	2610510J17Rik	Plk1
MMT00015626	MMT00019167	0.0748216062543759	undirected	2610510J17Rik	2610039C10Rik
MMT00015626	MMT00020107	0.205718207545039	undirected	2610510J17Rik	Cenph
MMT00015626	MMT00021508	0.0962984589934837	undirected	2610510J17Rik	AW260467
MMT00015626	MMT00022605	0.182199104507664	undirected	2610510J17Rik	Mcm5
MMT00015626	MMT00023318	0.124877651665872	undirected	2610510J17Rik	Kntc1
MMT00015626	MMT00023864	0.0806936969295015	undirected	2610510J17Rik	6720460F02Rik
MMT00015626	MMT00025658	0.0982712071068737	undirected	2610510J17Rik	Melk
MMT00015626	MMT00025972	0.0992538587384658	undirected	2610510J17Rik	Knsl7
MMT00015626	MMT00026166	0.0872111626772532	undirected	2610510J17Rik	AA545217
MMT00015626	MMT00026450	0.214653712499346	undirected	2610510J17Rik	Birc5
MMT00015626	MMT00026462	0.13101796275084	undirected	2610510J17Rik	Mad2l1
MMT00015626	MMT00026734	0.17967997741172	undirected	2610510J17Rik	Chek1
MMT00015626	MMT00027615	0.265258995686509	undirected	2610510J17Rik	Tacc3
MMT00015626	MMT00028594	0.0833759053798676	undirected	2610510J17Rik	2310035M22Rik
MMT00015626	MMT00029780	0.177678550689226	undirected	2610510J17Rik	2610036L13Rik
MMT00015626	MMT00030234	0.13072733208518	undirected	2610510J17Rik	1700022L09Rik
MMT00015626	MMT00030255	0.207647623776227	undirected	2610510J17Rik	Ccna2
MMT00015626	MMT00030746	0.14378501467215	undirected	2610510J17Rik	2700084L22Rik
MMT00015626	MMT00032264	0.119616524588353	undirected	2610510J17Rik	Nek2
MMT00015626	MMT00033001	0.111624023521046	undirected	2610510J17Rik	4930579G24Rik
MMT00015626	MMT00034383	0.161717579869158	undirected	2610510J17Rik	F730047E07Rik
MMT00015626	MMT00034407	0.129001412348516	undirected	2610510J17Rik	NA
MMT00015626	MMT00034605	0.134557564965927	undirected	2610510J17Rik	Hells
MMT00015626	MMT00036790	0.239759592457208	undirected	2610510J17Rik	Racgap1
MMT00015626	MMT00037097	0.163616446563824	undirected	2610510J17Rik	Timeless
MMT00015626	MMT00041229	0.0680575391575759	undirected	2610510J17Rik	Mad2l1
MMT00015626	MMT00043004	0.224487646242963	undirected	2610510J17Rik	Asf1b
MMT00015626	MMT00044983	0.124183577906606	undirected	2610510J17Rik	NA
MMT00015626	MMT00046909	0.0986121748567592	undirected	2610510J17Rik	5430413I02Rik
MMT00015626	MMT00047347	0.158297943610618	undirected	2610510J17Rik	Lig1
MMT00015626	MMT00047964	0.0825683934763834	undirected	2610510J17Rik	Ect2
MMT00015626	MMT00049429	0.178761785356617	undirected	2610510J17Rik	Uhrf1
MMT00015626	MMT00050107	0.0861259135801567	undirected	2610510J17Rik	Trip13
MMT00015626	MMT00050815	0.0748097309663357	undirected	2610510J17Rik	4632434I11Rik
MMT00015626	MMT00052629	0.197577129914214	undirected	2610510J17Rik	E130314M08Rik
MMT00015626	MMT00052927	0.259308609047546	undirected	2610510J17Rik	Shcbp1
MMT00015626	MMT00054513	0.161895761224244	undirected	2610510J17Rik	D4Ertd421e
MMT00015626	MMT00055354	0.0516594907645973	undirected	2610510J17Rik	Pola1
MMT00015626	MMT00055454	0.151601073697955	undirected	2610510J17Rik	Stk6
MMT00015626	MMT00055541	0.154278581372282	undirected	2610510J17Rik	Rrm1
MMT00015626	MMT00055631	0.0570324897217566	undirected	2610510J17Rik	H2afz
MMT00015626	MMT00055810	0.160616304383674	undirected	2610510J17Rik	BC004701
MMT00015626	MMT00056001	0.104926643930734	undirected	2610510J17Rik	Pole2
MMT00015626	MMT00058315	0.194655660096672	undirected	2610510J17Rik	Mphosph1
MMT00015626	MMT00058618	0.177999071954564	undirected	2610510J17Rik	Ccnb2
MMT00015626	MMT00058765	0.176079634473506	undirected	2610510J17Rik	Pole
MMT00015626	MMT00060309	0.163329934414422	undirected	2610510J17Rik	Chtf18
MMT00015626	MMT00061334	0.139833680836737	undirected	2610510J17Rik	Anln
MMT00015626	MMT00063382	0.16109684071379	undirected	2610510J17Rik	Mcm2
MMT00015626	MMT00064300	0.205890935563823	undirected	2610510J17Rik	Cenpe
MMT00015626	MMT00065854	0.222286130248299	undirected	2610510J17Rik	BC025462
MMT00015626	MMT00066001	0.238610271339789	undirected	2610510J17Rik	Cdca1
MMT00015626	MMT00066813	0.133640751321509	undirected	2610510J17Rik	Smc2l1
MMT00015626	MMT00068013	0.140744589032786	undirected	2610510J17Rik	Ccnb1
MMT00015626	MMT00068808	0.187300169639715	undirected	2610510J17Rik	Mcm6
MMT00015626	MMT00069111	0.13557727665316	undirected	2610510J17Rik	BC034753
MMT00015626	MMT00069686	0.165800189438169	undirected	2610510J17Rik	Mlr1
MMT00015626	MMT00069799	0.127638812817023	undirected	2610510J17Rik	Calmbp1
MMT00015626	MMT00071357	0.149844390097978	undirected	2610510J17Rik	AW209059
MMT00015626	MMT00071378	0.115153508371262	undirected	2610510J17Rik	2610002D18Rik
MMT00015626	MMT00072152	0.141984601097328	undirected	2610510J17Rik	Pbk
MMT00015626	MMT00072904	0.155895773531906	undirected	2610510J17Rik	2600005O03Rik
MMT00015626	MMT00072999	0.149171052108863	undirected	2610510J17Rik	Mcm4
MMT00015626	MMT00075200	0.142005317305669	undirected	2610510J17Rik	Atad2
MMT00015626	MMT00076421	0.141028198738369	undirected	2610510J17Rik	2310043D08Rik
MMT00015626	MMT00077765	0.0961854086589297	undirected	2610510J17Rik	5730547N13Rik
MMT00015626	MMT00079309	0.199487621411331	undirected	2610510J17Rik	Exo1
MMT00015626	MMT00079343	0.183717619638664	undirected	2610510J17Rik	2310031L18Rik
MMT00015626	MMT00080541	0.0797661608265457	undirected	2610510J17Rik	Ltb4dh
MMT00015674	MMT00016457	0.056802312278832	undirected	Agpt2	E230026N22Rik
MMT00015674	MMT00018071	0.0906523659008973	undirected	Agpt2	Tek
MMT00015674	MMT00018085	0.0929272261497733	undirected	Agpt2	C1qr1
MMT00015674	MMT00020374	0.0507341152972474	undirected	Agpt2	Thbd
MMT00015674	MMT00021643	0.0516385880722915	undirected	Agpt2	Fgd5
MMT00015674	MMT00021805	0.0500441611253423	undirected	Agpt2	Igfbp7
MMT00015674	MMT00022098	0.0543652195103453	undirected	Agpt2	Bcl6b
MMT00015674	MMT00024107	0.0918699398644632	undirected	Agpt2	5730485H21Rik
MMT00015674	MMT00024492	0.050705930284001	undirected	Agpt2	F2r
MMT00015674	MMT00025030	0.0892671601516946	undirected	Agpt2	Inhbb
MMT00015674	MMT00025256	0.0713919340132526	undirected	Agpt2	Gmpr
MMT00015674	MMT00028568	0.065487622749219	undirected	Agpt2	Tfpi
MMT00015674	MMT00028861	0.0954045060577043	undirected	Agpt2	Mest
MMT00015674	MMT00030800	0.0962328137711481	undirected	Agpt2	Ramp2
MMT00015674	MMT00031263	0.0764195059366845	undirected	Agpt2	Tuba1
MMT00015674	MMT00031650	0.0769829895467827	undirected	Agpt2	Eml1
MMT00015674	MMT00031751	0.0767171648663789	undirected	Agpt2	Rasip1
MMT00015674	MMT00032840	0.112768366974106	undirected	Agpt2	Esam1
MMT00015674	MMT00035984	0.106218283455371	undirected	Agpt2	Cyp4b1
MMT00015674	MMT00039183	0.0673055035316439	undirected	Agpt2	Akap12
MMT00015674	MMT00039764	0.0593919442584752	undirected	Agpt2	Timp3
MMT00015674	MMT00043939	0.0925832438871135	undirected	Agpt2	Gpihbp1
MMT00015674	MMT00043964	0.0909340705234525	undirected	Agpt2	Lxn
MMT00015674	MMT00044287	0.0791735590579262	undirected	Agpt2	Mmrn2
MMT00015674	MMT00046778	0.0626101656609931	undirected	Agpt2	Armcx1
MMT00015674	MMT00047197	0.077580729430896	undirected	Agpt2	BC024988
MMT00015674	MMT00050552	0.0550231589496465	undirected	Agpt2	NA
MMT00015674	MMT00052859	0.0707912717009677	undirected	Agpt2	Lama4
MMT00015674	MMT00053218	0.0767445902530882	undirected	Agpt2	Armcx2
MMT00015674	MMT00055005	0.0682085947502059	undirected	Agpt2	Slc22a7
MMT00015674	MMT00058158	0.0595239563215481	undirected	Agpt2	Tp53i11
MMT00015674	MMT00059241	0.0723896449511887	undirected	Agpt2	Ehd3
MMT00015674	MMT00060760	0.139038205483676	undirected	Agpt2	Chst7
MMT00015674	MMT00061484	0.109516623985655	undirected	Agpt2	Dll4
MMT00015674	MMT00061509	0.0671513915444998	undirected	Agpt2	Fabp4
MMT00015674	MMT00061586	0.0538970036920917	undirected	Agpt2	9430059P22Rik
MMT00015674	MMT00063623	0.0581526075730344	undirected	Agpt2	Flt1
MMT00015674	MMT00067156	0.137569695813192	undirected	Agpt2	Emcn
MMT00015674	MMT00067525	0.103976937974763	undirected	Agpt2	Ddah2
MMT00015674	MMT00068509	0.117869144842625	undirected	Agpt2	Oit3
MMT00015674	MMT00070201	0.0916558910092187	undirected	Agpt2	Icam2
MMT00015674	MMT00071242	0.0550344824823873	undirected	Agpt2	2610001E17Rik
MMT00015674	MMT00071411	0.0502188721686025	undirected	Agpt2	Slc30a2
MMT00015674	MMT00071976	0.130924726771862	undirected	Agpt2	AI173486
MMT00015674	MMT00073211	0.0662705795720738	undirected	Agpt2	5730528L13Rik
MMT00015674	MMT00074488	0.0857777175714177	undirected	Agpt2	Epb4.1l2
MMT00015674	MMT00074499	0.0793116892475748	undirected	Agpt2	Rgs3
MMT00015674	MMT00074886	0.0570677021685087	undirected	Agpt2	Notch4
MMT00015674	MMT00075556	0.0576017503025846	undirected	Agpt2	Tm4sf2
MMT00015674	MMT00076233	0.0692401302495016	undirected	Agpt2	Nr2f1
MMT00015674	MMT00076371	0.0501904874440706	undirected	Agpt2	Tulp3
MMT00015674	MMT00076864	0.0551842103582518	undirected	Agpt2	Hoxb2
MMT00015674	MMT00077244	0.0507125452048843	undirected	Agpt2	mKIAA1236
MMT00015674	MMT00079074	0.0536608147561034	undirected	Agpt2	D330012D11Rik
MMT00015674	MMT00080695	0.0922843651183955	undirected	Agpt2	9630050M13Rik
MMT00015674	MMT00081127	0.0919094654541781	undirected	Agpt2	Gm644
MMT00015674	MMT00081171	0.0654857004389461	undirected	Agpt2	Cmya4
MMT00015943	MMT00028861	0.0513242213697172	undirected	Gstm2	Mest
MMT00015943	MMT00030255	0.0513731376315575	undirected	Gstm2	Ccna2
MMT00015943	MMT00032264	0.0515791108527555	undirected	Gstm2	Nek2
MMT00015943	MMT00036790	0.0574203556002522	undirected	Gstm2	Racgap1
MMT00015943	MMT00056866	0.0506760163565464	undirected	Gstm2	Anxa5
MMT00015943	MMT00058618	0.052762661857216	undirected	Gstm2	Ccnb2
MMT00015943	MMT00066001	0.0566280690980016	undirected	Gstm2	Cdca1
MMT00015943	MMT00067079	0.0571667688266277	undirected	Gstm2	Fetub
MMT00015943	MMT00071411	0.0516778263602347	undirected	Gstm2	Slc30a2
MMT00015943	MMT00078732	0.0514978663454255	undirected	Gstm2	9430028I06Rik
MMT00015966	MMT00021364	0.0537766035771164	undirected	Kifc3	Elovl7
MMT00015966	MMT00053383	0.05001419717841	undirected	Kifc3	Krt2-8
MMT00015966	MMT00055441	0.0546084120776203	undirected	Kifc3	Tax1bp3
MMT00015966	MMT00056866	0.0782391950540743	undirected	Kifc3	Anxa5
MMT00015966	MMT00058789	0.0554710907978291	undirected	Kifc3	Tm4sf3
MMT00015966	MMT00067823	0.0621207956772672	undirected	Kifc3	Anxa2
MMT00015966	MMT00074541	0.0576416639526741	undirected	Kifc3	Nid1
MMT00015966	MMT00078851	0.0530752352878799	undirected	Kifc3	F7
MMT00016457	MMT00018071	0.0552900390982928	undirected	E230026N22Rik	Tek
MMT00016457	MMT00018085	0.0914381531408404	undirected	E230026N22Rik	C1qr1
MMT00016457	MMT00022098	0.0540115919304523	undirected	E230026N22Rik	Bcl6b
MMT00016457	MMT00024107	0.0744379237135435	undirected	E230026N22Rik	5730485H21Rik
MMT00016457	MMT00025030	0.0521779548608372	undirected	E230026N22Rik	Inhbb
MMT00016457	MMT00025256	0.057662208121194	undirected	E230026N22Rik	Gmpr
MMT00016457	MMT00028861	0.0754670293552233	undirected	E230026N22Rik	Mest
MMT00016457	MMT00030800	0.0798346877746748	undirected	E230026N22Rik	Ramp2
MMT00016457	MMT00031263	0.0763325252589582	undirected	E230026N22Rik	Tuba1
MMT00016457	MMT00031650	0.0545877255169291	undirected	E230026N22Rik	Eml1
MMT00016457	MMT00031751	0.0759444136473834	undirected	E230026N22Rik	Rasip1
MMT00016457	MMT00032840	0.0940512396121005	undirected	E230026N22Rik	Esam1
MMT00016457	MMT00035984	0.0523874178194295	undirected	E230026N22Rik	Cyp4b1
MMT00016457	MMT00039183	0.0570209323390097	undirected	E230026N22Rik	Akap12
MMT00016457	MMT00043939	0.0762911692850249	undirected	E230026N22Rik	Gpihbp1
MMT00016457	MMT00043964	0.0924380514261574	undirected	E230026N22Rik	Lxn
MMT00016457	MMT00044287	0.0704341629069775	undirected	E230026N22Rik	Mmrn2
MMT00016457	MMT00047197	0.0566941218005273	undirected	E230026N22Rik	BC024988
MMT00016457	MMT00053218	0.0613792811417931	undirected	E230026N22Rik	Armcx2
MMT00016457	MMT00058158	0.0562194654598553	undirected	E230026N22Rik	Tp53i11
MMT00016457	MMT00059258	0.0549522793605759	undirected	E230026N22Rik	Fscn1
MMT00016457	MMT00060760	0.107884904250347	undirected	E230026N22Rik	Chst7
MMT00016457	MMT00061484	0.0766112899270364	undirected	E230026N22Rik	Dll4
MMT00016457	MMT00064617	0.056058150707101	undirected	E230026N22Rik	Vim
MMT00016457	MMT00067156	0.100558742257683	undirected	E230026N22Rik	Emcn
MMT00016457	MMT00067525	0.0919732693318108	undirected	E230026N22Rik	Ddah2
MMT00016457	MMT00068509	0.0865618358212744	undirected	E230026N22Rik	Oit3
MMT00016457	MMT00070201	0.0907051529298501	undirected	E230026N22Rik	Icam2
MMT00016457	MMT00071976	0.0972543771545935	undirected	E230026N22Rik	AI173486
MMT00016457	MMT00073211	0.0618871194784475	undirected	E230026N22Rik	5730528L13Rik
MMT00016457	MMT00074488	0.0696582137746118	undirected	E230026N22Rik	Epb4.1l2
MMT00016457	MMT00074499	0.0711916640375138	undirected	E230026N22Rik	Rgs3
MMT00016457	MMT00080695	0.0693305764579223	undirected	E230026N22Rik	9630050M13Rik
MMT00016457	MMT00081127	0.0695995738059818	undirected	E230026N22Rik	Gm644
MMT00016621	MMT00022657	0.0592070139790269	undirected	LOC13909	C8b
MMT00016621	MMT00028683	0.0703491531569852	undirected	LOC13909	Msx2
MMT00016621	MMT00033197	0.108528014505677	undirected	LOC13909	NA
MMT00016621	MMT00033789	0.116929627351348	undirected	LOC13909	NA
MMT00016621	MMT00034286	0.0504306015774746	undirected	LOC13909	D6Ertd245e
MMT00016621	MMT00078258	0.113202614712705	undirected	LOC13909	Serpina3c
MMT00016621	MMT00081543	0.0991713563599336	undirected	LOC13909	Serpina3m
MMT00016621	MMT00081689	0.0743211559877943	undirected	LOC13909	NA
MMT00016671	MMT00052695	0.0538284375605239	undirected	Slc39a10	Proz
MMT00016671	MMT00067823	0.0518472289836597	undirected	Slc39a10	Anxa2
MMT00016835	MMT00020602	0.0533030235364478	undirected	Gpld1	Spon2
MMT00016835	MMT00024800	0.0653480423023631	undirected	Gpld1	2810006K23Rik
MMT00016835	MMT00028683	0.0584845513634409	undirected	Gpld1	Msx2
MMT00016835	MMT00028861	0.0580400735133135	undirected	Gpld1	Mest
MMT00016835	MMT00031263	0.055558765573281	undirected	Gpld1	Tuba1
MMT00016835	MMT00045200	0.0506175867262941	undirected	Gpld1	1600023A02Rik
MMT00016835	MMT00048978	0.0805344558511285	undirected	Gpld1	Cyp2c50
MMT00016835	MMT00053310	0.0720557556157586	undirected	Gpld1	Nalp6
MMT00016835	MMT00055005	0.0545874801006511	undirected	Gpld1	Slc22a7
MMT00016835	MMT00055441	0.0516640927978674	undirected	Gpld1	Tax1bp3
MMT00016835	MMT00056866	0.0516238128110245	undirected	Gpld1	Anxa5
MMT00016835	MMT00064235	0.0543153666838213	undirected	Gpld1	Ang1
MMT00016835	MMT00067079	0.0544787217569965	undirected	Gpld1	Fetub
MMT00016835	MMT00067525	0.0608446198947092	undirected	Gpld1	Ddah2
MMT00016835	MMT00072000	0.0671531691951431	undirected	Gpld1	Cyp2c37
MMT00016835	MMT00078851	0.0516653662337567	undirected	Gpld1	F7
MMT00016835	MMT00081689	0.0556086240772	undirected	Gpld1	NA
MMT00016958	MMT00018071	0.0603086946921774	undirected	Kcnq1	Tek
MMT00016958	MMT00018085	0.0545961595626943	undirected	Kcnq1	C1qr1
MMT00016958	MMT00024107	0.0969209155491731	undirected	Kcnq1	5730485H21Rik
MMT00016958	MMT00025256	0.0648482576740179	undirected	Kcnq1	Gmpr
MMT00016958	MMT00030800	0.075650129051358	undirected	Kcnq1	Ramp2
MMT00016958	MMT00031751	0.0617592836480131	undirected	Kcnq1	Rasip1
MMT00016958	MMT00032840	0.0725384961896771	undirected	Kcnq1	Esam1
MMT00016958	MMT00043939	0.071408612815488	undirected	Kcnq1	Gpihbp1
MMT00016958	MMT00043964	0.0587089466163991	undirected	Kcnq1	Lxn
MMT00016958	MMT00047197	0.051661514490742	undirected	Kcnq1	BC024988
MMT00016958	MMT00060760	0.0962692783984719	undirected	Kcnq1	Chst7
MMT00016958	MMT00061484	0.0586943766453929	undirected	Kcnq1	Dll4
MMT00016958	MMT00063198	0.0635581610729422	undirected	Kcnq1	AI428795
MMT00016958	MMT00067156	0.0827185790507136	undirected	Kcnq1	Emcn
MMT00016958	MMT00067525	0.0793336512204391	undirected	Kcnq1	Ddah2
MMT00016958	MMT00068509	0.0632501176599055	undirected	Kcnq1	Oit3
MMT00016958	MMT00070201	0.0555804311783094	undirected	Kcnq1	Icam2
MMT00016958	MMT00071856	0.0690328110251528	undirected	Kcnq1	Col4a2
MMT00016958	MMT00071976	0.0973023914850361	undirected	Kcnq1	AI173486
MMT00016958	MMT00073211	0.0600590149512471	undirected	Kcnq1	5730528L13Rik
MMT00016958	MMT00074499	0.0572538844108497	undirected	Kcnq1	Rgs3
MMT00016958	MMT00076371	0.0617101882931102	undirected	Kcnq1	Tulp3
MMT00016958	MMT00080695	0.103956790051578	undirected	Kcnq1	9630050M13Rik
MMT00017188	MMT00018071	0.0624484679641014	undirected	Ian6	Tek
MMT00017188	MMT00018085	0.0791111484631915	undirected	Ian6	C1qr1
MMT00017188	MMT00020883	0.064124110806047	undirected	Ian6	Kit
MMT00017188	MMT00021643	0.0981554818899539	undirected	Ian6	Fgd5
MMT00017188	MMT00024107	0.0507263885938459	undirected	Ian6	5730485H21Rik
MMT00017188	MMT00024492	0.0605540620149091	undirected	Ian6	F2r
MMT00017188	MMT00028568	0.0545074214636236	undirected	Ian6	Tfpi
MMT00017188	MMT00028861	0.0601658962749499	undirected	Ian6	Mest
MMT00017188	MMT00030800	0.0633452425298235	undirected	Ian6	Ramp2
MMT00017188	MMT00032840	0.110093185370814	undirected	Ian6	Esam1
MMT00017188	MMT00035984	0.0777738935837823	undirected	Ian6	Cyp4b1
MMT00017188	MMT00043939	0.0756707810457408	undirected	Ian6	Gpihbp1
MMT00017188	MMT00043964	0.0574571179690443	undirected	Ian6	Lxn
MMT00017188	MMT00044287	0.111545861643523	undirected	Ian6	Mmrn2
MMT00017188	MMT00046778	0.0618129477219191	undirected	Ian6	Armcx1
MMT00017188	MMT00050363	0.0604685209506231	undirected	Ian6	Map4k4
MMT00017188	MMT00052859	0.0594149176945788	undirected	Ian6	Lama4
MMT00017188	MMT00053218	0.0528155629287275	undirected	Ian6	Armcx2
MMT00017188	MMT00054422	0.0504645140960138	undirected	Ian6	Mrc1
MMT00017188	MMT00060760	0.106447805271646	undirected	Ian6	Chst7
MMT00017188	MMT00061484	0.0645483075412072	undirected	Ian6	Dll4
MMT00017188	MMT00067156	0.113266448675425	undirected	Ian6	Emcn
MMT00017188	MMT00067525	0.0550383382990099	undirected	Ian6	Ddah2
MMT00017188	MMT00068509	0.126355716659299	undirected	Ian6	Oit3
MMT00017188	MMT00070201	0.0836902510867953	undirected	Ian6	Icam2
MMT00017188	MMT00071976	0.10241870168944	undirected	Ian6	AI173486
MMT00017188	MMT00074499	0.0512989786475391	undirected	Ian6	Rgs3
MMT00017188	MMT00075556	0.06717652112371	undirected	Ian6	Tm4sf2
MMT00017188	MMT00080695	0.0533555166331084	undirected	Ian6	9630050M13Rik
MMT00017188	MMT00081127	0.0643330639433585	undirected	Ian6	Gm644
MMT00017203	MMT00055441	0.05089028973	undirected	Sept9	Tax1bp3
MMT00017203	MMT00056866	0.0597367936807611	undirected	Sept9	Anxa5
MMT00017203	MMT00065159	0.0501526498630633	undirected	Sept9	Kng2
MMT00017203	MMT00067823	0.0670260994154729	undirected	Sept9	Anxa2
MMT00017203	MMT00078851	0.0627875017022588	undirected	Sept9	F7
MMT00017411	MMT00019167	0.0738037621527189	undirected	Pcna	2610039C10Rik
MMT00017411	MMT00020107	0.0715601224444815	undirected	Pcna	Cenph
MMT00017411	MMT00022605	0.0535939082421787	undirected	Pcna	Mcm5
MMT00017411	MMT00023318	0.0525940886991463	undirected	Pcna	Kntc1
MMT00017411	MMT00025627	0.0916516822195057	undirected	Pcna	Pcna
MMT00017411	MMT00026462	0.0699846326467121	undirected	Pcna	Mad2l1
MMT00017411	MMT00026734	0.0775891099653892	undirected	Pcna	Chek1
MMT00017411	MMT00027615	0.0596347286082964	undirected	Pcna	Tacc3
MMT00017411	MMT00030746	0.070476046977075	undirected	Pcna	2700084L22Rik
MMT00017411	MMT00033001	0.0547427283457602	undirected	Pcna	4930579G24Rik
MMT00017411	MMT00034383	0.0555295721766931	undirected	Pcna	F730047E07Rik
MMT00017411	MMT00034605	0.0701075463143832	undirected	Pcna	Hells
MMT00017411	MMT00036790	0.0508251793187803	undirected	Pcna	Racgap1
MMT00017411	MMT00043004	0.0522362714589113	undirected	Pcna	Asf1b
